MonthNum,Year,Quantity,Discount Percentage,Marketing Spend (USD),Actual,Predicted
3,2022,8,20,181,1216.06,3164.754598974243
12,2022,2,0,0,1222.94,838.1594136416024
3,2022,2,0,116,1222.94,877.3885927762967
3,2023,2,0,0,1222.94,869.3941068003551
3,2022,2,0,21,1222.94,886.1223304624
3,2023,2,0,128,1222.94,857.6265444443416
11,2023,2,0,0,1222.94,825.0443001160602
10,2022,2,0,0,1222.94,849.246865312678
11,2022,2,0,0,1222.94,843.7031394771402
9,2023,2,0,0,1222.94,836.1317517871357
11,2023,2,0,0,1231.46,825.0443001160602
12,2022,2,0,173,1231.46,822.2548176448036
7,2022,2,0,41,1231.46,862.1087455021261
2,2023,2,0,0,1231.46,874.9378326358928
10,2022,2,0,0,1231.46,849.246865312678
12,2023,2,0,0,1231.46,819.5005742805224
11,2022,2,0,146,1231.46,830.280763664814
12,2022,2,0,185,1231.46,821.1516086739284
1,2023,2,0,184,1231.46,863.5656875846616
12,2022,2,0,0,1231.46,838.1594136416024
8,2022,7,20,0,1233.23,2679.3451964486667
4,2022,7,20,0,1233.23,2701.5200997908105
3,2023,7,20,0,1233.23,2688.4049862652682
11,2023,7,15,0,1235.7,2782.21601220467
5,2023,10,5,0,1242.79,4514.792558441106
3,2023,4,0,0,1244.8,1818.0557907842376
9,2022,4,0,0,1244.8,1803.452275132091
3,2022,4,0,146,1244.8,1823.2922543329914
4,2022,4,0,99,1244.8,1822.0694303000491
1,2023,4,0,0,1244.8,1829.1432424553059
6,2022,4,0,0,1244.8,1820.0834526387043
2,2023,4,0,0,1244.8,1823.5995166197754
5,2022,4,0,187,1244.8,1808.435505344758
2,2022,4,0,121,1244.8,1831.1343321911918
4,2023,4,0,0,1244.8,1812.5120649486998
7,2022,4,0,0,1244.8,1814.5397268031666
12,2022,4,0,0,1244.8,1786.821097625485
1,2024,5,20,0,1244.8,1732.1719145913812
3,2023,4,0,0,1244.8,1818.0557907842376
3,2022,6,0,0,1246.08,2785.376314129193
1,2022,3,10,0,1246.08,1097.149574577059
9,2023,6,0,0,1246.08,2733.4551197548935
4,2023,6,0,32,1246.08,2758.23185834357
10,2022,6,0,0,1246.08,2746.570233280436
9,2022,6,0,127,1246.08,2740.438330840865
4,2023,6,0,0,1246.08,2761.173748932575
3,2023,6,0,129,1246.08,2754.8579783311943
2,2023,3,10,100,1246.08,1063.7536012898054
8,2023,6,0,182,1246.08,2722.2668428654797
2,2022,6,0,0,1246.08,2790.9200399647307
1,2023,3,10,0,1246.08,1078.490735215979
8,2022,6,0,0,1246.08,2757.6576849515113
7,2022,6,0,185,1246.08,2746.193605819375
8,2022,4,0,169,1246.28,1793.4591412944574
1,2023,4,0,0,1246.28,1829.1432424553059
11,2022,4,0,182,1246.28,1775.6328207360712
1,2022,4,0,0,1246.28,1847.802081816386
9,2023,4,0,0,1246.28,1784.793435771011
12,2022,4,0,0,1246.28,1786.821097625485
7,2022,4,0,117,1246.28,1803.7834393371231
6,2022,4,0,0,1246.28,1820.0834526387043
11,2023,5,20,0,1246.28,1695.3934955970908
3,2022,4,0,33,1246.28,1833.6808054754074
1,2023,4,0,131,1246.28,1817.0998778565772
1,2023,4,0,6,1246.28,1828.5916379698683
10,2022,4,0,0,1246.28,1797.9085492965605
12,2022,4,0,19,1246.28,1785.0743500882672
12,2022,4,0,170,1246.28,1771.1923038714085
1,2022,4,0,0,1246.28,1847.802081816386
3,2023,4,0,111,1246.28,1807.8511078036317
6,2023,3,5,0,1247.25,1188.9329386619866
10,2023,3,5,7,1247.25,1166.1144967535001
7,2022,3,5,181,1247.25,1185.4079835434823
3,2022,3,5,71,1247.25,1217.6956357853269
4,2023,8,5,96,1249.67,3562.848928525753
10,2023,8,5,0,1249.67,3538.412245279542
10,2023,7,0,0,1251.74,3202.242235911297
9,2023,7,0,110,1251.74,3197.673212847134
3,2023,7,0,0,1251.74,3241.048316760054
11,2023,7,0,108,1251.74,3186.769629337876
4,2023,7,0,29,1251.74,3232.8385025782336
3,2023,7,0,166,1251.74,3225.787259329605
10,2023,7,0,0,1251.74,3202.242235911297
2,2023,7,0,11,1251.74,3245.580767705622
1,2023,7,0,0,1251.74,3252.1357684311297
11,2023,7,0,12,1251.74,3195.595301104884
7,2023,7,0,188,1251.74,3201.589806207521
7,2022,7,0,0,1251.74,3237.5322527789904
1,2023,7,0,173,1251.74,3236.231172434331
5,2023,6,5,113,1255.25,2607.080639330932
6,2022,12,20,0,1255.87,5062.086858079441
12,2023,9,15,139,1257.89,3712.555133107031
9,2023,9,15,33,1258.12,3738.9313231897177
9,2023,10,15,185,1258.85,4199.288184883888
8,2023,7,5,179,1263.57,3058.7126544764396
3,2022,9,5,199,1266.25,4051.913125380961
7,2023,5,15,0,1267.86,1855.7292315629384
3,2023,3,20,0,1270.82,791.0816182975104
4,2022,5,15,62,1271.69,1885.3193354144387
6,2022,2,10,0,1279.78,595.1001034074288
12,2023,15,20,0,1280.4,6433.1581896809585
7,2022,12,0,0,1280.4,5609.186462738689
9,2023,12,0,64,1280.4,5573.556390528527
9,2022,12,0,0,1280.4,5598.099011067614
9,2022,12,0,0,1280.4,5598.099011067614
10,2022,12,0,0,1280.4,5592.555285232076
7,2023,12,0,0,1280.4,5590.527623377609
12,2023,9,20,0,1287.5,3587.173137729318
2,2023,8,10,102,1287.5,3435.2239430876944
12,2022,8,15,149,1292.07,3255.963789667112
3,2023,4,15,27,1294.69,1401.0910727286755
1,2022,2,5,0,1306.04,760.9795652088142
9,2023,10,0,146,1308.2,4617.356111910325
4,2023,10,0,17,1308.2,4656.9342375249325
5,2022,10,0,0,1308.2,4671.612230425882
4,2022,10,0,53,1308.2,4672.283449973387
4,2023,10,0,136,1308.2,4645.994081897079
9,2022,10,0,0,1308.2,4649.437327083731
1,2022,7,10,7,1308.38,2993.829403978474
3,2023,7,10,163,1308.38,2949.7413963249273
10,2023,7,10,185,1308.38,2908.91276569623
4,2022,7,10,194,1308.38,2960.0065533423767
9,2022,7,15,0,1310.31,2811.9623032368254
6,2022,3,0,192,1312.89,1328.1012671127464
5,2022,3,0,124,1312.89,1339.8965104499148
5,2022,3,0,154,1312.89,1337.138488022727
4,2022,3,0,189,1312.89,1339.464521026537
7,2022,3,0,0,1312.89,1340.2088848112253
7,2022,3,0,0,1312.89,1340.2088848112253
2,2023,3,0,101,1312.89,1339.9833324562933
6,2023,3,0,0,1312.89,1327.093771285683
4,2022,3,0,52,1312.89,1352.0594901107106
1,2022,3,0,69,1312.89,1367.1277882419163
8,2022,3,0,69,1312.89,1328.3217073931519
6,2022,3,0,146,1312.89,1332.3302348344369
6,2022,3,0,0,1312.89,1345.752610646763
7,2022,3,0,0,1312.89,1340.2088848112253
11,2023,3,5,0,1315.3,1161.214309484305
5,2022,8,0,169,1315.44,3707.4136867688285
6,2023,8,0,126,1315.44,3687.164287051186
12,2023,8,0,132,1315.44,3653.350327552529
11,2023,8,0,0,1315.44,3671.0293520677005
3,2023,8,0,132,1315.44,3703.2438600723617
2,2023,8,0,134,1315.44,3708.603717746082
6,2023,8,0,0,1315.44,3698.747981245382
4,2023,8,0,0,1315.44,3709.8354329164576
6,2023,8,0,82,1315.44,3691.209386611059
1,2023,8,0,0,1315.44,3726.466610423071
1,2022,8,0,114,1315.68,3734.64496456083
1,2023,6,0,7,1321.32,2777.161387872846
5,2022,6,0,28,1321.32,2771.714708192747
12,2023,6,0,29,1321.32,2714.1578539019974
3,2023,6,0,22,1321.32,2764.6949249881727
8,2022,6,0,147,1321.32,2744.14337505828
9,2022,6,0,126,1321.32,2740.5302649217774
12,2023,6,0,0,1321.32,2716.82394224828
6,2023,6,0,59,1321.32,2744.6621864880362
2,2022,6,0,180,1321.32,2774.371905401589
1,2022,6,0,0,1321.32,2796.4637658002684
5,2023,6,0,0,1321.32,2755.6300230970446
8,2023,6,0,107,1321.32,2729.161898933453
5,2023,6,0,44,1321.32,2751.5849235371643
6,2022,6,0,90,1321.32,2760.471069341016
1,2022,6,0,197,1321.32,2778.3527518617193
1,2022,6,0,141,1321.32,2783.5010603924748
2,2022,6,0,0,1321.32,2790.9200399647307
6,2022,6,0,76,1321.32,2761.7581464737086
7,2022,6,0,3,1321.32,2762.9256085443267
7,2022,6,0,0,1321.32,2763.201410787049
11,2023,6,0,0,1321.32,2722.367668083818
1,2023,6,0,172,1321.32,2761.9922645232946
1,2023,6,0,107,1321.32,2767.96797978221
6,2022,2,10,182,1322.41,578.3681006824772
1,2023,5,15,50,1322.6,1884.3948825308398
12,2023,5,15,0,1324.17,1828.0106023852568
6,2022,5,15,72,1324.17,1873.312542934298
6,2023,8,20,45,1329.15,3141.967617109811
10,2023,7,0,30,1330.07,3199.484213484109
5,2022,7,0,43,1330.07,3244.6665389710834
5,2023,7,0,0,1330.07,3229.9608650889786
10,2023,7,0,0,1330.07,3202.242235911297
10,2023,7,0,0,1330.07,3202.242235911297
9,2023,7,0,0,1330.07,3207.785961746835
6,2023,7,0,101,1330.07,3215.1317970819073
9,2023,7,0,0,1330.07,3207.785961746835
2,2022,7,0,0,1330.07,3265.250881956672
8,2023,7,0,0,1330.07,3213.3296875823726
12,2023,7,0,0,1330.07,3191.1547842402215
3,2022,7,0,88,1330.07,3251.6169570013735
6,2022,7,0,0,1330.07,3243.075978614528
12,2023,7,0,118,1330.07,3180.306562693273
8,2023,9,10,0,1331.88,3885.669706318855
5,2022,9,10,194,1332.13,3903.1245114907215
9,2023,9,0,33,1332.9,4153.4138210608
2,2023,9,0,26,1332.9,4192.863440475907
5,2022,9,0,92,1332.9,4188.82345299056
3,2022,9,0,185,1332.9,4191.361035137343
9,2023,9,0,0,1332.9,4156.44764573071
2,2022,9,0,0,1332.9,4213.9125659405545
9,2023,9,0,165,1332.9,4141.278522381166
7,2022,9,0,0,1332.9,4186.193936762866
8,2022,9,0,0,1332.9,4180.650210927328
7,2022,9,0,0,1332.9,4186.193936762866
6,2022,3,0,24,1337.25,1343.5461927050128
1,2023,3,0,0,1337.25,1354.812400463372
11,2022,3,0,44,1337.25,1313.9888819092012
2,2022,3,0,0,1337.25,1367.9275139889141
9,2022,3,0,139,1337.25,1316.3425958941734
9,2022,7,0,0,1340.99,3226.444801107915
11,2023,7,0,0,1340.99,3196.6985100757593
10,2023,7,0,117,1340.99,3191.4859484452536
4,2022,7,0,0,1340.99,3254.1634302855964
6,2023,7,0,0,1340.99,3224.417139253448
4,2022,7,0,0,1340.99,3254.1634302855964
1,2022,7,0,57,1340.99,3265.554365180549
9,2023,7,0,2,1340.99,3207.6020935850247
2,2022,7,0,0,1340.99,3265.250881956672
8,2022,7,0,0,1340.99,3231.9885269434526
6,2022,7,0,109,1340.99,3233.0551637957396
2,2023,7,0,90,1340.99,3238.317975314021
8,2022,7,0,0,1340.99,3231.9885269434526
12,2022,7,0,0,1340.99,3209.8136236013015
2,2023,7,0,50,1340.99,3241.995338550274
11,2023,7,0,174,1340.99,3180.7019799980553
5,2023,4,10,0,1341.72,1530.6466738657691
11,2022,4,10,0,1341.72,1516.0431582136298
1,2023,5,10,0,1342.44,2027.1524191998542
6,2023,5,10,128,1346.49,1987.666227666159
6,2023,3,15,0,1350.25,912.6112734145936
1,2022,3,10,195,1350.62,1079.22242880032
10,2022,9,15,111,1367.97,3744.8755784045643
10,2022,8,10,61,1368.07,3413.3022730816374
9,2023,2,0,170,1374.78,820.5029580330593
7,2022,2,0,92,1374.78,857.4201073759032
12,2023,2,0,125,1374.78,808.0088141672313
1,2023,2,0,100,1374.78,871.2881503807948
8,2023,2,0,0,1374.78,841.6754776226735
2,2022,2,0,0,1374.78,893.5966719969729
11,2022,2,0,128,1374.78,831.9355771211267
10,2022,2,0,24,1374.78,847.0404473709277
7,2022,2,0,0,1374.78,865.878042819284
12,2022,2,0,47,1374.78,833.838511839007
2,2023,2,0,0,1374.78,874.9378326358928
11,2022,2,15,33,1377.53,426.18681693614053
5,2022,9,20,0,1379.3,3644.6380579391553
2,2022,9,20,0,1379.3,3661.2692354457686
9,2023,9,20,72,1379.3,3597.185061410666
11,2022,7,5,6,1381.07,3076.6449123277052
7,2022,3,0,0,1384.53,1340.2088848112253
3,2022,3,0,0,1384.53,1362.3837881533764
4,2022,3,0,0,1384.53,1356.8400623178386
3,2023,3,0,40,1384.53,1340.0475855560435
3,2023,3,0,93,1384.53,1335.1750792680032
5,2022,3,0,94,1384.53,1342.6545328771026
8,2023,3,0,0,1384.53,1316.0063196146075
10,2023,3,0,0,1384.53,1304.9188679435392
9,2023,13,0,42,1387.1,6049.909782300409
8,2022,13,0,34,1387.1,6074.847820144278
6,2023,2,20,0,1388.02,300.11959879895585
12,2023,5,10,0,1400.4,1966.1714350089533
2,2022,4,20,0,1400.42,1289.6150254860695
10,2023,4,20,74,1400.42,1219.8032574536192
6,2023,3,10,0,1401.54,1050.77210603829
4,2022,3,10,66,1401.54,1074.4507477306252
5,2023,9,5,123,1405.88,4029.1538244976837
2,2022,9,5,1,1406.13,4075.659799235953
9,2023,10,5,167,1406.95,4477.2646635875935
10,2022,8,20,0,1409.41,3142.5885867695324
8,2022,4,5,180,1416.26,1654.2870337807908
1,2022,5,5,160,1417.02,2169.2626382396193
10,2022,2,10,70,1417.18,566.4898144018443
5,2023,5,5,0,1421.3,2143.138348481407
5,2022,5,5,0,1421.3,2161.797187842487
4,2022,5,5,102,1421.3,2157.963637425579
11,2022,2,0,0,1421.98,843.7031394771402
6,2023,2,0,195,1421.98,834.8357835170027
1,2022,2,0,184,1421.98,882.2245269457417
1,2023,2,0,155,1421.98,866.2317759309444
1,2022,3,5,190,1425.66,1217.842931828549
1,2022,4,20,0,1426.4,1295.1587513216
8,2023,4,20,0,1426.4,1237.6938311117628
2,2023,3,10,0,1429.68,1072.9470093804412
3,2023,3,10,0,1429.68,1067.4032835449034
2,2023,8,0,163,1430.56,3705.9376293997993
2,2022,8,0,0,1430.56,3739.581723948613
2,2022,8,0,0,1430.56,3739.581723948613
3,2022,8,0,0,1430.56,3734.0379981130754
7,2023,3,20,64,1431.58,763.0229337773562
9,2022,3,20,0,1431.58,776.4781026453711
10,2022,6,20,0,1431.94,2193.92690278565
2,2022,6,20,69,1431.94,2231.933257887409
5,2023,6,20,0,1436.26,2202.9866926022587
10,2022,6,20,0,1436.26,2193.92690278565
7,2022,11,0,129,1439.02,5122.99612430983
8,2023,11,0,0,1439.02,5110.65305555013
1,2023,11,0,195,1439.02,5131.531990622156
5,2023,8,5,0,1444.08,3566.1308744572234
5,2022,3,20,0,1446.41,798.6530059875149
1,2023,4,5,0,1447.0,1690.9824098316094
8,2022,9,10,0,1448.44,3904.328545679935
5,2022,3,20,163,1452.24,783.6677507997811
4,2022,9,15,20,1453.58,3786.5039347802594
5,2023,7,0,0,1453.76,3229.9608650889786
9,2022,7,0,105,1453.76,3216.7917226127465
5,2022,7,0,0,1453.76,3248.6197044500586
9,2022,7,0,0,1453.76,3226.444801107915
12,2022,7,0,0,1453.76,3209.8136236013015
11,2022,7,0,29,1453.76,3212.6912610905565
5,2023,7,0,74,1453.76,3223.1577431019105
3,2022,7,0,194,1453.76,3241.8719444253074
9,2023,7,0,88,1453.76,3199.695762627074
9,2023,7,0,0,1453.76,3207.785961746835
1,2023,7,0,0,1453.76,3252.1357684311297
11,2023,2,10,138,1458.56,536.035731703596
3,2023,2,10,128,1458.56,581.3048791969486
6,2023,7,5,0,1464.46,3086.2563066297516
4,2023,3,20,59,1467.53,780.1137816885021
3,2023,2,0,72,1469.34,862.774852975097
6,2022,2,0,152,1469.34,857.447788357058
5,2022,2,0,8,1469.34,876.2300218431119
1,2022,2,0,0,1469.34,899.1403978325106
4,2022,2,0,0,1469.34,882.5092203258973
6,2023,2,0,0,1469.34,852.7629292937418
10,2023,2,15,56,1474.77,410.95721954975306
3,2022,4,20,0,1476.83,1284.0712996505317
3,2022,5,5,0,1478.2,2172.884639513555
10,2022,5,5,0,1478.2,2134.078558664798
12,2022,3,5,31,1479.41,1171.479466501747
7,2022,9,0,150,1479.87,4172.403824626912
2,2022,9,0,0,1479.87,4213.9125659405545
8,2022,9,0,0,1479.87,4180.650210927328
3,2023,9,0,0,1479.87,4189.710000743937
12,2023,9,0,0,1479.87,4139.816468224104
1,2022,9,0,47,1479.87,4215.135389973497
7,2023,9,0,165,1479.87,4152.365974052242
4,2022,9,0,0,1479.87,4202.825114269479
7,2023,9,0,196,1479.87,4149.5160175441415
12,2022,9,0,0,1479.87,4158.475307585184
12,2022,9,0,153,1479.87,4144.409393206515
8,2023,5,5,0,1479.96,2126.5071709747936
6,2023,9,0,0,1480.14,4173.078823237323
5,2023,9,0,74,1480.14,4171.819427085793
12,2022,9,0,166,1480.14,4143.214250154735
10,2023,9,0,166,1480.14,4135.642862464731
9,2022,9,0,0,1480.14,4175.106485091797
5,2023,9,0,0,1480.14,4178.622549072861
4,2022,9,0,0,1480.14,4202.825114269479
5,2022,9,0,131,1480.14,4185.2380238352125
5,2022,9,0,50,1480.14,4192.684684388623
5,2022,9,0,0,1480.14,4197.281388433941
1,2023,10,0,62,1481.0,4669.428381390753
7,2022,10,0,0,1481.0,4660.524778754807
10,2022,10,0,0,1481.0,4643.893601248194
12,2022,10,0,72,1481.0,4626.186895751867
7,2022,10,0,162,1481.0,4645.631457647978
8,2023,10,0,127,1481.0,4624.646585283081
9,2023,10,0,0,1481.0,4630.778487722651
10,2023,4,15,138,1487.94,1352.0803088993198
5,2023,4,0,147,1490.8,1793.4540292199308
10,2022,4,0,0,1490.8,1797.9085492965605
4,2023,4,0,0,1490.8,1812.5120649486998
3,2023,4,0,48,1490.8,1813.6429549007298
2,2023,5,20,0,1490.8,1745.2870281169235
5,2022,4,0,175,1490.8,1809.5387143156331
1,2023,4,0,147,1490.8,1815.6289325620746
3,2023,4,0,0,1490.8,1818.0557907842376
3,2023,4,0,81,1490.8,1810.6091302308268
10,2023,4,0,101,1490.8,1769.9643677639324
6,2022,4,0,94,1490.8,1811.441649033506
4,2022,4,0,75,1490.8,1824.2758482418067
5,2022,4,0,94,1490.8,1816.9853748690439
6,2022,4,0,3,1490.8,1819.807650395982
3,2023,4,0,143,1490.8,1804.9092172146338
2,2023,5,0,188,1491.6,2280.64675140132
7,2023,5,0,0,1491.6,2270.211729434028
12,2022,5,0,48,1491.6,2256.7391037339185
11,2022,5,0,0,1491.6,2266.6956654529567
11,2023,5,0,92,1491.6,2239.578890648496
4,2022,5,0,106,1491.6,2295.756733725648
2,2023,5,0,77,1491.6,2290.851434381919
3,2022,5,0,0,1491.6,2311.045472137259
8,2022,5,0,112,1491.6,2273.030225898059
1,2023,5,0,0,1491.6,2303.474084447247
3,2023,5,0,14,1491.6,2291.0995556434864
2,2023,5,0,177,1491.6,2281.6580262912903
7,2022,5,0,147,1491.6,2275.3562589018766
6,2022,5,0,0,1491.6,2294.4142946306456
9,2023,6,20,0,1493.76,2180.8117892601076
6,2022,6,20,0,1493.76,2216.101806127801
8,2022,6,20,0,1493.76,2205.0143544567254
9,2022,6,20,0,1493.76,2199.4706286211876
6,2023,6,20,0,1493.76,2197.442966766721
11,2022,14,0,0,1493.8,6535.673243380421
7,2023,9,20,17,1495.3,3613.328887531592
10,2022,6,20,160,1495.54,2179.2174498406384
8,2023,6,20,0,1495.54,2186.3555150956454
2,2023,5,0,136,1496.1,2285.427323608448
6,2022,5,0,0,1496.1,2294.4142946306456
11,2022,5,0,155,1496.1,2252.4458829124706
12,2023,5,0,3,1496.1,2242.217298013624
10,2022,5,0,0,1496.1,2272.2393912884945
4,2023,5,0,0,1496.1,2286.842906940641
10,2022,5,0,131,1496.1,2260.196026689766
10,2023,5,0,0,1496.1,2253.5805519274145
11,2022,5,0,13,1496.1,2265.5005224011766
12,2022,5,0,98,1496.1,2252.142399688608
12,2022,8,15,28,1497.5,3267.0878134567756
11,2023,8,15,0,1497.5,3256.546854196611
1,2022,4,15,61,1515.55,1427.7116050100085
12,2023,2,20,137,1519.04,254.26227470157028
1,2022,2,20,0,1519.04,346.49706733772473
1,2022,10,15,166,1519.97,4264.043578466488
7,2022,10,15,0,1519.97,4246.0422808837175
4,2023,8,0,6,1520.08,3709.28382843102
12,2022,8,0,27,1520.08,3681.66224540877
10,2023,8,0,0,1520.08,3676.5730779032383
10,2022,8,0,0,1520.08,3695.2319172643183
5,2022,8,0,61,1520.08,3717.342567506712
12,2022,8,0,68,1520.08,3677.892948091612
5,2022,8,0,0,1520.08,3722.950546442
4,2022,8,0,0,1520.08,3728.4942722775377
1,2023,6,15,0,1521.43,2363.322428568099
5,2022,4,0,0,1523.16,1825.627178474242
11,2023,4,0,0,1523.16,1773.7059840999427
4,2023,4,0,0,1523.16,1812.5120649486998
10,2023,4,0,12,1523.16,1778.146500964598
4,2022,4,0,0,1523.16,1831.1709043097799
5,2023,4,0,0,1523.16,1806.968339113162
2,2023,4,0,0,1523.16,1823.5995166197754
12,2023,4,0,16,1523.16,1766.6913129699024
4,2022,4,0,0,1523.16,1831.1709043097799
9,2022,9,5,0,1528.91,4036.9456524680936
10,2023,8,0,111,1532.56,3666.3683949226324
10,2022,8,0,0,1532.56,3695.2319172643183
10,2022,8,0,166,1532.56,3679.9708598338693
10,2023,8,0,148,1532.56,3662.966833929102
6,2022,8,0,0,1532.56,3717.406820606462
12,2022,8,0,17,1532.56,3682.581586217835
4,2023,8,0,0,1532.56,3709.8354329164576
10,2022,8,0,27,1532.56,3692.7496970798456
10,2022,8,0,0,1532.56,3695.2319172643183
1,2023,8,0,191,1532.56,3708.9072009699594
8,2023,8,0,0,1532.56,3687.660529574314
9,2023,16,10,0,1536.48,7200.441874426902
3,2022,2,5,160,1539.59,735.1826605927272
12,2023,7,0,0,1541.54,3191.1547842402215
6,2023,7,0,82,1541.54,3216.878544619125
11,2022,7,0,0,1541.54,3215.3573494368393
12,2023,7,0,146,1541.54,3177.7324084278953
5,2022,7,0,0,1541.54,3248.6197044500586
10,2023,7,0,0,1541.54,3202.242235911297
5,2023,7,0,106,1541.54,3220.2158525129053
12,2022,7,0,0,1541.54,3209.8136236013015
5,2022,7,0,0,1541.54,3248.6197044500586
9,2023,7,0,24,1541.54,3205.5795438050845
2,2022,7,0,121,1541.54,3254.1268581670083
3,2022,7,0,152,1541.54,3245.7331758233704
11,2023,7,0,144,1541.54,3183.460002425243
7,2022,7,0,0,1541.54,3237.5322527789904
6,2022,7,0,0,1541.54,3243.075978614528
9,2023,7,0,0,1541.54,3207.785961746835
2,2023,7,0,0,1541.54,3246.592042595592
7,2022,7,0,12,1541.54,3236.4290438081152
12,2023,7,0,125,1541.54,3179.6630241269304
3,2023,3,15,68,1543.0,922.9909334195763
12,2023,3,15,0,1543.0,879.3489184013742
9,2022,3,15,0,1543.0,914.6389352690676
1,2023,2,20,0,1545.57,327.8382279766447
9,2023,11,5,87,1547.64,4958.950232052044
3,2023,9,10,0,1551.72,3913.3883354965437
11,2022,9,10,0,1551.72,3887.697368173329
4,2022,2,20,3,1552.34,329.590087588389
2,2022,5,0,23,1556.0,2314.474714111944
1,2023,5,0,122,1556.0,2292.258126576671
2,2023,5,0,132,1556.0,2285.7950599320757
10,2023,5,0,119,1556.0,2242.640396299561
8,2023,5,0,0,1556.0,2264.66800359849
12,2023,5,0,85,1556.0,2234.678703379308
10,2023,5,0,171,1556.0,2237.859824092433
3,2023,5,0,26,1556.0,2289.996346672604
11,2023,5,0,0,1556.0,2248.0368260918767
8,2022,5,0,0,1556.0,2283.32684295957
1,2022,5,0,26,1556.0,2319.7426377047595
11,2022,5,0,139,1556.0,2253.916828206973
6,2023,5,0,64,1556.0,2269.8716740915625
7,2023,3,0,0,1557.27,1321.5500454501453
4,2022,3,0,169,1557.27,1341.3032026446672
4,2023,3,0,94,1557.27,1329.5394193515604
8,2023,3,0,0,1557.27,1316.0063196146075
10,2023,3,0,0,1557.27,1304.9188679435392
9,2023,3,0,197,1557.27,1292.3515798405278
3,2022,3,0,0,1557.27,1362.3837881533764
7,2023,3,0,187,1557.27,1304.3583723206611
8,2023,3,0,0,1557.27,1316.0063196146075
7,2023,3,0,0,1557.27,1321.5500454501453
6,2023,3,0,0,1557.27,1327.093771285683
2,2023,3,0,0,1557.27,1349.2686746278341
1,2023,3,0,0,1557.27,1354.812400463372
12,2022,3,0,0,1557.27,1312.4902556335437
5,2022,3,0,192,1557.27,1333.6449929482842
1,2023,3,0,0,1557.27,1354.812400463372
5,2022,5,0,0,1557.85,2299.9580204661834
1,2023,5,0,0,1557.85,2303.474084447247
4,2022,5,0,0,1557.85,2305.501746301721
9,2022,5,0,0,1557.85,2277.7831171240323
5,2022,5,0,121,1557.85,2288.8339966765197
12,2022,5,0,0,1557.85,2261.1519396174263
8,2023,5,0,0,1557.85,2264.66800359849
8,2023,5,0,158,1557.85,2250.1424188152887
8,2023,5,0,0,1557.85,2264.66800359849
1,2022,5,0,0,1557.85,2322.132923808327
9,2022,5,0,0,1557.85,2277.7831171240323
4,2022,5,0,42,1557.85,2301.640514903658
2,2022,5,0,41,1557.85,2312.8199006556315
11,2022,5,0,24,1557.85,2264.4892475112065
1,2023,5,0,0,1557.85,2303.474084447247
8,2023,5,0,20,1557.85,2262.82932198036
4,2023,5,0,0,1557.85,2286.842906940641
8,2022,5,0,0,1557.85,2283.32684295957
1,2023,5,0,96,1557.85,2294.648412680239
5,2023,10,5,0,1562.08,4514.792558441106
9,2023,10,5,172,1562.37,4476.804993183061
9,2022,10,5,0,1562.37,4511.276494460035
1,2022,4,15,0,1569.13,1433.3195839452965
2,2022,4,15,48,1569.13,1423.3630222262582
10,2023,4,15,167,1569.13,1349.4142205530297
5,2023,4,15,0,1569.13,1392.4858412420726
8,2022,4,15,181,1569.13,1377.8734344524928
9,2023,12,0,39,1569.84,5575.854742551186
5,2023,12,0,0,1569.84,5601.615075048681
4,2023,12,0,0,1569.84,5607.158800884219
3,2022,12,0,0,1569.84,5631.361366080837
4,2022,12,0,0,1569.84,5625.817640245299
4,2023,12,0,38,1569.84,5603.66530580978
5,2023,12,0,54,1569.84,5596.65063467974
3,2023,3,15,116,1570.11,918.5780975360685
8,2022,2,0,154,1574.64,846.1764685241797
1,2023,2,0,0,1574.64,880.4815584714306
2,2022,2,0,66,1574.64,887.5290226571524
3,2023,2,0,90,1574.64,861.1200395187843
10,2023,2,0,0,1574.64,830.588025951598
